"","X","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_primary","new_hosp_incidental","new_hosp_total","new_death_total","remapped_id","population","population_scale","month","month_id","jhu_cases_reset","jhu_zero","case_na","jhu_na","cdc_impute","jhu_impute","pred_cdc","pred_jhu","pred_zero","jhu_comb","avg_pred","avg","diff1","diff2"
"2321",2528,"2023-09-01","NY","CORTLAND",36023,167,0,0,167,0,167,0,NA,NA,NA,NA,10,1,11,1,22,46741,2.06134509371555,2023-09-01,45,NA,NA,0,1,166,115,163.350304972828,141.36363455247,0.00712576285175805,140.356310816787,151.853307894807,NA,NA,3.64969502717216
"2322",2588,"2023-10-01","NY","CORTLAND",36023,97,0,0,97,0,97,0,NA,NA,NA,NA,12,4,16,0,22,46741,2.06134509371555,2023-10-01,46,NA,NA,0,1,98,65,102.644195916064,76.208823703095,0.00656824144196076,75.7082657490053,89.1762308325345,NA,NA,5.64419591606377
"2323",2648,"2023-11-01","NY","CORTLAND",36023,165,0,0,165,0,165,0,NA,NA,NA,NA,20,5,25,0,22,46741,2.06134509371555,2023-11-01,47,NA,NA,0,1,164,114,161.531292827951,319.523024583096,0.00793417591763352,316.987872696319,239.259582762135,NA,NA,3.46870717204868
"2324",2708,"2023-12-01","NY","CORTLAND",36023,180,0,0,180,0,180,0,NA,NA,NA,NA,26,1,27,2,22,46741,2.06134509371555,2023-12-01,48,NA,NA,0,1,180,127,180.527410278418,88.7884976790901,0.0067019339439696,88.1934430326605,134.360426655539,NA,NA,0.52741027841779
"2325",2242,"2023-04-01","NY","DELAWARE",36025,51,0,0,51,0,51,0,NA,NA,NA,NA,1,0,1,0,32,44231,1.95065049614112,2023-04-01,40,NA,NA,0,1,50,45,50.298154558986,37.6739540355518,0.00598453355414674,37.4484929935087,43.8733237762473,NA,NA,0.701845441014015
"2326",2301,"2023-05-01","NY","DELAWARE",36025,38,0,0,38,0,38,0,NA,NA,NA,NA,3,0,3,0,32,44231,1.95065049614112,2023-05-01,41,NA,NA,0,1,40,35,37.4956699896058,114.695560038774,0.00693213565670091,113.900474857364,75.6980724234847,NA,NA,0.504330010394227
"2327",2358,"2023-06-01","NY","DELAWARE",36025,22,0,0,22,0,22,0,NA,NA,NA,NA,1,0,1,0,32,44231,1.95065049614112,2023-06-01,42,NA,NA,0,1,20,18,20.6341360413927,61.4701981136213,0.00638455107579342,61.0777384941257,40.8559372677592,NA,NA,1.36586395860727
"2328",2413,"2023-07-01","NY","DELAWARE",36025,12,0,0,12,0,12,0,NA,NA,NA,NA,4,0,4,0,32,44231,1.95065049614112,2023-07-01,43,NA,NA,0,1,18,16,24.9720076500905,86.355380085331,0.00667754631090094,85.7787380356157,55.3753728428531,NA,NA,12.9720076500905
"2329",2470,"2023-08-01","NY","DELAWARE",36025,150,0,0,150,0,150,0,NA,NA,NA,NA,2,7,9,1,32,44231,1.95065049614112,2023-08-01,44,NA,NA,0,1,145,135,136.6800508893,87.4750905105157,0.00668878201631733,86.8899886982332,111.785019793767,NA,NA,13.3199491106996
"2330",2529,"2023-09-01","NY","DELAWARE",36025,120,0,0,120,0,120,0,NA,NA,NA,NA,5,0,5,0,32,44231,1.95065049614112,2023-09-01,45,NA,NA,0,1,121,112,121.170787973837,181.365382981924,0.0073635997700216,180.029880889509,150.600334431673,NA,NA,1.17078797383667
"2331",2589,"2023-10-01","NY","DELAWARE",36025,71,0,0,71,0,71,0,NA,NA,NA,NA,2,0,2,0,32,44231,1.95065049614112,2023-10-01,46,NA,NA,0,1,73,66,78.3917531491823,97.4682749400606,0.00678487635138245,96.8069647464098,87.599358947796,NA,NA,7.39175314918234
"2332",2649,"2023-11-01","NY","DELAWARE",36025,157,0,0,157,0,157,0,NA,NA,NA,NA,6,0,6,0,32,44231,1.95065049614112,2023-11-01,47,NA,NA,0,1,155,145,150.934059603244,242.295258102686,0.00765005618497632,240.441685764847,195.687872684045,NA,NA,6.06594039675625
"2333",2709,"2023-12-01","NY","DELAWARE",36025,152,0,0,152,0,152,0,NA,NA,NA,NA,13,1,14,0,32,44231,1.95065049614112,2023-12-01,48,NA,NA,0,1,153,143,154.093883323829,106.744989784577,0.00686668094221066,106.012005997547,130.052944660688,NA,NA,2.09388332382937
"2334",2243,"2023-04-01","NY","DUTCHESS",36027,242,2,40,200,0,241,1,NA,NA,NA,NA,33,4,37,8,44,295901,13.049658213892,2023-04-01,40,NA,NA,0,1,240,171,240.043270023548,188.960576117694,0.00740343346887629,187.561619064166,213.802444543857,NA,NA,1.95672997645184
"2335",2302,"2023-05-01","NY","DUTCHESS",36027,195,0,5,190,0,195,0,NA,NA,NA,NA,20,3,23,1,44,295901,13.049658213892,2023-05-01,41,NA,NA,0,1,199,138,198.995468958706,436.753222128438,0.00826857667280287,433.141894624175,316.068681791441,NA,NA,3.99546895870643
"2336",2359,"2023-06-01","NY","DUTCHESS",36027,207,1,0,206,0,207,0,NA,NA,NA,NA,45,0,45,1,44,295901,13.049658213892,2023-06-01,42,NA,NA,0,1,204,141,203.946874709193,151.321468417275,0.00718988704651656,150.233484151642,177.090179430417,NA,NA,3.05312529080695
"2337",2414,"2023-07-01","NY","DUTCHESS",36027,198,0,0,198,0,198,0,NA,NA,NA,NA,33,2,35,1,44,295901,13.049658213892,2023-07-01,43,NA,NA,0,1,202,140,202.10507267358,346.294521066565,0.00801915158548143,343.51753280891,272.811302741245,NA,NA,4.10507267357988
"2338",2471,"2023-08-01","NY","DUTCHESS",36027,589,0,0,589,0,588,1,NA,NA,NA,NA,71,5,76,0,44,295901,13.049658213892,2023-08-01,44,NA,NA,0,1,587,469,586.957768531713,464.390799172182,0.00833514656803199,460.520033796236,523.738901163975,NA,NA,2.04223146828713
"2339",2530,"2023-09-01","NY","DUTCHESS",36027,1006,0,0,1006,0,1005,1,NA,NA,NA,NA,119,9,128,4,44,295901,13.049658213892,2023-09-01,45,NA,NA,0,1,1003,861,1002.91969686686,575.955106146976,0.00857495879149395,571.016314846015,786.968005856439,NA,NA,3.08030313313611
"2340",2590,"2023-10-01","NY","DUTCHESS",36027,615,0,0,615,0,615,0,NA,NA,NA,NA,102,17,119,9,44,295901,13.049658213892,2023-10-01,46,NA,NA,0,1,618,497,618.079852710503,497.21122376958,0.00841061555234323,493.029371318144,555.554612014324,NA,NA,3.0798527105029
"2341",2650,"2023-11-01","NY","DUTCHESS",36027,648,0,0,648,0,647,1,NA,NA,NA,NA,84,11,95,2,44,295901,13.049658213892,2023-11-01,47,NA,NA,0,1,646,523,645.982179501536,1852.93541129239,0.010013424101863,1834.38118318576,1240.18168134365,NA,NA,2.01782049846418
"2342",2710,"2023-12-01","NY","DUTCHESS",36027,707,0,0,707,0,705,2,NA,NA,NA,NA,131,35,166,6,44,295901,13.049658213892,2023-12-01,48,NA,NA,0,1,708,580,707.998547130514,575.101759997542,0.00857376402616201,570.170973216293,639.084760173404,NA,NA,0.998547130514339
"2343",2,"2020-01-01","NY","ERIE",36029,48,3,24,21,0,45,3,NA,NA,0,0,NA,NA,NA,NA,3,952342,41.9996471885336,2020-01-01,1,NA,NA,0,1,48,NA,47.9880654890272,392.365957469927,0.908241955788137,36.0027328727556,41.9953991808914,NA,NA,0.0119345109727718
"2344",2244,"2023-04-01","NY","ERIE",36029,1048,0,0,1048,0,1042,6,NA,NA,NA,NA,82,78,160,19,3,952342,41.9996471885336,2023-04-01,40,NA,NA,0,1,1049,584,1049.00675006366,588.205959646817,0.00859940710499726,583.147737138228,816.077243600947,NA,NA,1.00675006366464
"2345",2303,"2023-05-01","NY","ERIE",36029,672,0,0,672,0,671,1,NA,NA,NA,NA,48,34,82,6,3,952342,41.9996471885336,2023-05-01,41,NA,NA,0,1,671,345,670.991548635104,1361.74759944491,0.00963240488888801,1348.63069521059,1009.81112192285,NA,NA,1.00845136489602
"2346",2360,"2023-06-01","NY","ERIE",36029,329,0,0,329,0,329,0,NA,NA,NA,NA,37,17,54,7,3,952342,41.9996471885336,2023-06-01,42,NA,NA,0,1,331,150,331.005913168081,157.374152144737,0.00722724192051224,156.236771075152,243.621342121616,NA,NA,2.00591316808095
"2347",2415,"2023-07-01","NY","ERIE",36029,436,0,0,436,0,436,0,NA,NA,NA,NA,35,17,52,5,3,952342,41.9996471885336,2023-07-01,43,NA,NA,0,1,436,208,436.003979814067,1628.64972040625,0.00987318758627728,1612.56975620434,1024.2868680092,NA,NA,0.00397981406672443
"2348",2472,"2023-08-01","NY","ERIE",36029,1356,0,0,1356,0,1356,0,NA,NA,NA,NA,88,27,115,9,3,952342,41.9996471885336,2023-08-01,44,NA,NA,0,1,1357,792,1356.9971576363,786.219836688312,0.00893532548319266,779.194706546159,1068.09593209123,NA,NA,0.997157636299562
"2349",2531,"2023-09-01","NY","ERIE",36029,2844,0,1,2843,0,2843,1,NA,NA,NA,NA,153,79,232,11,3,952342,41.9996471885336,2023-09-01,45,NA,NA,0,1,2841,1891,2840.99183733168,3523.65038500053,0.0109462084132174,3485.079773511,3163.03580542134,NA,NA,3.00816266832453
"2350",2591,"2023-10-01","NY","ERIE",36029,2130,0,0,2130,0,2130,0,NA,NA,NA,NA,198,103,301,24,3,952342,41.9996471885336,2023-10-01,46,NA,NA,0,1,2132,1349,2132.01117237012,1350.42618515449,0.00959889614311313,1337.46358445425,1734.73737841218,NA,NA,2.01117237011567
"2351",2651,"2023-11-01","NY","ERIE",36029,3301,0,1,3300,0,3300,1,NA,NA,NA,NA,265,175,440,30,3,952342,41.9996471885336,2023-11-01,47,NA,NA,0,1,3298,2254,3297.99273981338,5337.64404087503,0.0116099907428701,5275.67404297173,4286.83339139256,NA,NA,3.00726018661817
"2352",2711,"2023-12-01","NY","ERIE",36029,2546,0,0,2546,0,2546,0,NA,NA,NA,NA,308,154,462,28,3,952342,41.9996471885336,2023-12-01,48,NA,NA,0,1,2547,1662,2547.00232732059,1660.67839208705,0.00986581749937808,1644.29444214556,2095.64838473307,NA,NA,1.00232732058703
"2353",2245,"2023-04-01","NY","ESSEX",36031,51,2,0,49,0,51,0,NA,NA,NA,NA,3,0,3,0,61,37275,1.6438809261301,2023-04-01,40,NA,NA,0,1,52,43,54.3261738166508,35.7627455654287,0.00594344483877873,35.5501916598773,44.938182738264,NA,NA,3.32617381665076
"2354",2304,"2023-05-01","NY","ESSEX",36031,30,0,0,30,0,30,0,NA,NA,NA,NA,1,0,1,0,61,37275,1.6438809261301,2023-05-01,41,NA,NA,0,1,30,24,29.2000996037783,67.9621798421423,0.00646984206864148,67.5224752719231,48.3612874378507,NA,NA,0.799900396221659
"2355",2361,"2023-06-01","NY","ESSEX",36031,20,1,0,19,0,20,0,NA,NA,NA,NA,2,0,2,0,61,37275,1.6438809261301,2023-06-01,42,NA,NA,0,1,20,15,19.4280875858166,48.3042295229102,0.00618448561866166,48.0054927101052,33.7167901479609,NA,NA,0.57191241418338
"2356",2416,"2023-07-01","NY","ESSEX",36031,13,0,0,13,0,13,0,NA,NA,NA,NA,0,0,0,0,61,37275,1.6438809261301,2023-07-01,43,NA,NA,0,1,16,12,20.2579040088563,95.5337274557501,0.00676708496028046,94.8872426054848,57.5725733071705,NA,NA,7.25790400885625
"2357",2473,"2023-08-01","NY","ESSEX",36031,57,2,0,55,0,57,0,NA,NA,NA,NA,4,1,5,0,61,37275,1.6438809261301,2023-08-01,44,NA,NA,0,1,55,46,52.8172333189038,47.8833153448675,0.00617733121367846,47.5875242463732,50.2023787826385,NA,NA,4.18276668109624
"2358",2532,"2023-09-01","NY","ESSEX",36031,99,5,0,94,0,98,1,NA,NA,NA,NA,1,1,2,0,61,37275,1.6438809261301,2023-09-01,45,NA,NA,0,1,98,84,94.7066819299249,130.732135124301,0.00705272672247005,129.810117101424,112.258399515674,NA,NA,4.29331807007514
"2359",2592,"2023-10-01","NY","ESSEX",36031,76,1,0,75,0,76,0,NA,NA,NA,NA,4,0,4,0,61,37275,1.6438809261301,2023-10-01,46,NA,NA,0,1,77,65,79.2147417466689,54.7286861664934,0.00628734972854881,54.3845877763806,66.7996647615248,NA,NA,3.21474174666891
"2360",2652,"2023-11-01","NY","ESSEX",36031,81,3,0,78,0,80,1,NA,NA,NA,NA,5,0,5,0,61,37275,1.6438809261301,2023-11-01,47,NA,NA,0,1,81,69,81.7856767865513,178.931988980293,0.00735050664884742,177.616748205602,129.701212496077,NA,NA,0.78567678655132
"2361",2712,"2023-12-01","NY","ESSEX",36031,111,3,0,108,0,111,0,NA,NA,NA,NA,3,0,3,0,61,37275,1.6438809261301,2023-12-01,48,NA,NA,0,1,111,96,110.352853766966,63.5590594584176,0.00641276619612209,63.1514700704653,86.7521619187157,NA,NA,0.647146233033979
"2362",2246,"2023-04-01","NY","FRANKLIN",36033,62,0,0,62,0,62,0,NA,NA,NA,NA,3,0,3,1,60,47477,2.09380374862183,2023-04-01,40,NA,NA,0,1,64,47,70.3208238719304,42.177239396262,0.00607458736586738,41.9210300706983,56.1209269713144,NA,NA,8.32082387193043
"2363",2305,"2023-05-01","NY","FRANKLIN",36033,68,0,0,68,0,68,0,NA,NA,NA,NA,9,1,10,0,60,47477,2.09380374862183,2023-05-01,41,NA,NA,0,1,66,48,61.0004039584962,172.233196171585,0.00731365022054744,170.973542818419,115.986973388458,NA,NA,6.99959604150379
"2364",2362,"2023-06-01","NY","FRANKLIN",36033,21,0,0,21,0,21,0,NA,NA,NA,NA,4,0,4,0,60,47477,2.09380374862183,2023-06-01,42,NA,NA,0,1,23,16,25.2675685893348,56.8103103550763,0.00631844037141676,56.4513577966161,40.8594631929755,NA,NA,4.26756858933482
"2365",2417,"2023-07-01","NY","FRANKLIN",36033,24,0,0,24,0,24,0,NA,NA,NA,NA,3,0,3,1,60,47477,2.09380374862183,2023-07-01,43,NA,NA,0,1,25,18,26.4463679443351,126.628146056749,0.00702315137950908,125.738817418086,76.0925926812106,NA,NA,2.44636794433507
"2366",2474,"2023-08-01","NY","FRANKLIN",36033,68,0,0,68,0,68,0,NA,NA,NA,NA,5,0,5,0,60,47477,2.09380374862183,2023-08-01,44,NA,NA,0,1,68,49,67.6066721943198,54.9349189893139,0.00629049092559136,54.5893513799136,61.0980117871167,NA,NA,0.393327805680173
"2367",2533,"2023-09-01","NY","FRANKLIN",36033,139,0,0,139,0,138,1,NA,NA,NA,NA,6,1,7,1,60,47477,2.09380374862183,2023-09-01,45,NA,NA,0,1,137,104,132.69806338822,234.889667014823,0.00761883299342931,233.100081869955,182.899072629088,NA,NA,6.30193661177952
"2368",2593,"2023-10-01","NY","FRANKLIN",36033,82,0,0,82,0,82,0,NA,NA,NA,NA,9,2,11,2,60,47477,2.09380374862183,2023-10-01,46,NA,NA,0,1,84,62,89.5891832665493,72.3009630056631,0.00652278297607818,71.8293595150157,80.7092713907825,NA,NA,7.58918326654926
"2369",2653,"2023-11-01","NY","FRANKLIN",36033,182,0,0,182,0,182,0,NA,NA,NA,NA,9,0,9,0,60,47477,2.09380374862183,2023-11-01,47,NA,NA,0,1,181,139,178.157922356035,238.586904249352,0.0076345243631387,236.765406716134,207.461664536084,NA,NA,3.84207764396541
"2370",2713,"2023-12-01","NY","FRANKLIN",36033,228,0,0,228,0,228,0,NA,NA,NA,NA,18,0,18,0,60,47477,2.09380374862183,2023-12-01,48,NA,NA,0,1,228,176,228.728780627493,130.737955975902,0.00705264847916329,129.81590712952,179.272343878506,NA,NA,0.728780627492569
"2371",2247,"2023-04-01","NY","FULTON",36035,48,0,0,48,0,48,0,NA,NA,NA,NA,4,0,4,0,50,53100,2.34178610804851,2023-04-01,40,NA,NA,0,1,49,33,51.2949421624878,46.1035200257119,0.00614649694343375,45.8201448807923,48.5575435216401,NA,NA,3.29494216248784
"2372",2306,"2023-05-01","NY","FULTON",36035,42,0,0,42,0,42,0,NA,NA,NA,NA,3,0,3,0,50,53100,2.34178610804851,2023-05-01,41,NA,NA,0,1,41,27,39.3673033515514,178.564996398625,0.00734852649682086,177.252806791185,108.310055071368,NA,NA,2.63269664844857
"2373",2363,"2023-06-01","NY","FULTON",36035,28,0,0,28,0,28,0,NA,NA,NA,NA,1,0,1,0,50,53100,2.34178610804851,2023-06-01,42,NA,NA,0,1,29,18,29.3886982178243,70.7906820308973,0.0065046424504444,70.3302139554633,49.8594560866438,NA,NA,1.38869821782426
"2374",2418,"2023-07-01","NY","FULTON",36035,37,0,0,37,0,37,0,NA,NA,NA,NA,1,0,1,0,50,53100,2.34178610804851,2023-07-01,43,NA,NA,0,1,37,24,38.6669356913638,196.264669038189,0.00744060714713643,194.804340739013,116.735638215188,NA,NA,1.66693569136382
"2375",2475,"2023-08-01","NY","FULTON",36035,116,0,0,116,0,116,0,NA,NA,NA,NA,6,0,6,0,50,53100,2.34178610804851,2023-08-01,44,NA,NA,0,1,117,86,116.811402659169,83.4668794353322,0.00664754053795926,82.9120299707089,99.8617163149387,NA,NA,0.811402659168579
"2376",2534,"2023-09-01","NY","FULTON",36035,267,0,0,267,0,267,0,NA,NA,NA,NA,10,0,10,0,50,53100,2.34178610804851,2023-09-01,45,NA,NA,0,1,264,213,260.724306157063,281.522276086366,0.0078028440278886,279.325601675688,270.024953916376,NA,NA,6.27569384293679
"2377",2594,"2023-10-01","NY","FULTON",36035,158,0,0,158,0,158,0,NA,NA,NA,NA,10,3,13,1,50,53100,2.34178610804851,2023-10-01,46,NA,NA,0,1,160,122,162.564741354857,105.879196212285,0.00685931879772376,105.152937051418,133.858839203138,NA,NA,4.56474135485692
"2378",2654,"2023-11-01","NY","FULTON",36035,168,0,0,168,0,168,0,NA,NA,NA,NA,12,0,12,0,50,53100,2.34178610804851,2023-11-01,47,NA,NA,0,1,167,127,166.692402917438,288.731890537171,0.00782890103284502,286.471437141129,226.581920029284,NA,NA,1.30759708256173
"2379",2714,"2023-12-01","NY","FULTON",36035,193,0,0,193,0,193,0,NA,NA,NA,NA,16,0,16,2,50,53100,2.34178610804851,2023-12-01,48,NA,NA,0,1,193,150,192.857085642849,127.334959741861,0.00702818398293528,126.440026217336,159.648555930092,NA,NA,0.142914357150715
"2380",2248,"2023-04-01","NY","GENESEE",36037,30,0,0,30,0,30,0,NA,NA,NA,NA,2,8,10,0,7,58302,2.57120176405733,2023-04-01,40,NA,NA,0,1,33,17,36.4797477875651,38.0591768526085,0.0059925999102637,37.8311034328169,37.155425610191,NA,NA,6.47974778756508
"2381",2307,"2023-05-01","NY","GENESEE",36037,26,0,0,26,0,26,0,NA,NA,NA,NA,6,6,12,1,7,58302,2.57120176405733,2023-05-01,41,NA,NA,0,1,25,13,23.9588397766048,138.425592103814,0.0071060821465061,137.441928475145,80.7003841258751,NA,NA,2.04116022339519
"2382",2364,"2023-06-01","NY","GENESEE",36037,19,0,0,19,0,19,0,NA,NA,NA,NA,0,7,7,0,7,58302,2.57120176405733,2023-06-01,42,NA,NA,0,1,19,9,17.9245652962821,47.9715880512887,0.00617884903058481,47.6751788509624,32.7998720736222,NA,NA,1.0754347037179
"2383",2419,"2023-07-01","NY","GENESEE",36037,11,0,0,11,0,11,0,NA,NA,NA,NA,1,1,2,0,7,58302,2.57120176405733,2023-07-01,43,NA,NA,0,1,13,6,15.1484743997247,183.391998942487,0.00737440186196832,182.039592644016,98.5940335218703,NA,NA,4.14847439972474
"2384",2476,"2023-08-01","NY","GENESEE",36037,43,0,0,43,0,43,0,NA,NA,NA,NA,3,7,10,0,7,58302,2.57120176405733,2023-08-01,44,NA,NA,0,1,43,24,43.0081736250854,55.4443601592322,0.00629817198542246,55.0951620433277,49.0516678342065,NA,NA,0.00817362508536945
"2385",2535,"2023-09-01","NY","GENESEE",36037,142,0,0,142,0,142,0,NA,NA,NA,NA,5,18,23,1,7,58302,2.57120176405733,2023-09-01,45,NA,NA,0,1,141,99,139.056448141337,278.849280860688,0.00779305055399436,276.676194317996,207.866321229667,NA,NA,2.94355185866283
"2386",2595,"2023-10-01","NY","GENESEE",36037,170,0,0,170,0,170,0,NA,NA,NA,NA,13,22,35,2,7,58302,2.57120176405733,2023-10-01,46,NA,NA,0,1,170,124,170.809140307535,89.1503867197729,0.00670553870307867,88.552585351229,129.680862829382,NA,NA,0.809140307534989
"2387",2655,"2023-11-01","NY","GENESEE",36037,192,0,0,192,0,192,0,NA,NA,NA,NA,42,9,51,3,7,58302,2.57120176405733,2023-11-01,47,NA,NA,0,1,191,143,191.011224234856,327.447365692727,0.00795984492380632,324.840935441104,257.92607983798,NA,NA,0.988775765143629
"2388",2715,"2023-12-01","NY","GENESEE",36037,204,0,0,204,0,204,0,NA,NA,NA,NA,45,14,59,1,7,58302,2.57120176405733,2023-12-01,48,NA,NA,0,1,204,154,204.041563317309,135.111413920509,0.00708330060961012,134.15437915992,169.097971238615,NA,NA,0.0415633173088281
"2389",2249,"2023-04-01","NY","GREENE",36039,25,0,0,25,0,25,0,NA,NA,NA,NA,NA,NA,NA,0,46,47752,2.10593164277839,2023-04-01,40,NA,NA,0,1,26,16,27.4715500365277,34.6181181945203,0.00591791026520055,34.413251277495,30.9424006570114,NA,NA,2.47155003652774
"2390",2308,"2023-05-01","NY","GREENE",36039,15,0,0,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,0,46,47752,2.10593164277839,2023-05-01,41,NA,NA,0,1,17,10,17.7423833616181,90.0332530721897,0.00671437953483804,89.4287356403069,53.5855595009625,NA,NA,2.74238336161809
"2391",2365,"2023-06-01","NY","GREENE",36039,24,0,0,24,0,24,0,NA,NA,NA,NA,NA,NA,NA,0,46,47752,2.10593164277839,2023-06-01,42,NA,NA,0,1,23,14,21.0522251342561,43.7440403545169,0.00610394817641191,43.477028999166,32.2646270667111,NA,NA,2.94777486574387
"2392",2420,"2023-07-01","NY","GREENE",36039,20,0,0,20,0,20,0,NA,NA,NA,NA,NA,NA,NA,0,46,47752,2.10593164277839,2023-07-01,43,NA,NA,0,1,22,13,24.9025364955607,78.2695547883348,0.00659151871446326,77.7536395531748,51.3280880243677,NA,NA,4.90253649556071
"2393",2477,"2023-08-01","NY","GREENE",36039,64,0,0,64,0,64,0,NA,NA,NA,NA,NA,NA,NA,1,46,47752,2.10593164277839,2023-08-01,44,NA,NA,0,1,62,42,59.3319608739687,49.3051591093518,0.00620126622920227,48.9994046912416,54.1656827826051,NA,NA,4.66803912603133
"2394",2536,"2023-09-01","NY","GREENE",36039,78,0,0,78,0,78,0,NA,NA,NA,NA,NA,NA,NA,0,46,47752,2.10593164277839,2023-09-01,45,NA,NA,0,1,79,55,80.5345289767805,122.521878364146,0.0069927025064362,121.665119318215,101.099824147498,NA,NA,2.53452897678051
"2395",2596,"2023-10-01","NY","GREENE",36039,110,0,0,110,0,110,0,NA,NA,NA,NA,NA,NA,NA,1,46,47752,2.10593164277839,2023-10-01,46,NA,NA,0,1,109,78,107.641748734663,45.6007856675816,0.00613757511818003,45.3209074200988,76.4813280773811,NA,NA,2.35825126533656
"2396",2656,"2023-11-01","NY","GREENE",36039,86,0,0,86,0,86,0,NA,NA,NA,NA,NA,NA,NA,1,46,47752,2.10593164277839,2023-11-01,47,NA,NA,0,1,86,60,86.5085297872615,298.727080264744,0.00786410264556249,296.377859842533,191.443194814897,NA,NA,0.508529787261466
"2397",2716,"2023-12-01","NY","GREENE",36039,64,0,0,64,0,64,0,NA,NA,NA,NA,NA,NA,NA,0,46,47752,2.10593164277839,2023-12-01,48,NA,NA,0,1,64,44,64.121241069361,35.1846376279891,0.00593062805191234,34.9759706290762,49.5486058492186,NA,NA,0.12124106936102
"2398",3,"2020-01-01","NY","HERKIMER",36043,34,1,4,29,0,22,12,NA,NA,0,0,NA,NA,NA,NA,48,60037,2.6477177508269,2020-01-01,1,NA,NA,0,1,34,NA,29.0236857834406,243.651010142383,0.902677975037772,23.712609691149,26.3681477372948,NA,NA,4.97631421655942
"2399",2250,"2023-04-01","NY","HERKIMER",36043,67,0,0,67,0,67,0,NA,NA,NA,NA,7,0,7,0,48,60037,2.6477177508269,2023-04-01,40,NA,NA,0,1,65,40,65.4303344445034,44.0608010709904,0.00610978020715797,43.7915992606954,54.6109668525994,NA,NA,1.56966555549664
"2400",2309,"2023-05-01","NY","HERKIMER",36043,34,0,0,34,0,34,0,NA,NA,NA,NA,2,0,2,0,48,60037,2.6477177508269,2023-05-01,41,NA,NA,0,1,37,21,36.2088505454238,118.716545126687,0.0069636919267132,117.889839679821,77.0493451126224,NA,NA,2.20885054542377
"2401",2366,"2023-06-01","NY","HERKIMER",36043,21,0,0,21,0,21,0,NA,NA,NA,NA,1,0,1,0,48,60037,2.6477177508269,2023-06-01,42,NA,NA,0,1,19,10,18.7461728691474,63.1034473772315,0.00640670118066528,62.6991624464157,40.7226676577815,NA,NA,2.25382713085265
"2402",2421,"2023-07-01","NY","HERKIMER",36043,11,0,0,11,0,11,0,NA,NA,NA,NA,0,0,0,0,48,60037,2.6477177508269,2023-07-01,43,NA,NA,0,1,15,7,17.202285536205,180.220594755301,0.00735747237798732,178.894626707444,98.0484561218245,NA,NA,6.20228553620496
"2403",2478,"2023-08-01","NY","HERKIMER",36043,70,0,0,70,0,70,0,NA,NA,NA,NA,0,0,0,0,48,60037,2.6477177508269,2023-08-01,44,NA,NA,0,1,69,44,69.2591814122738,76.9626523194663,0.00657678242642463,76.4564857002006,72.8578335562372,NA,NA,0.740818587726167
"2404",2537,"2023-09-01","NY","HERKIMER",36043,291,0,0,291,0,291,0,NA,NA,NA,NA,13,0,13,1,48,60037,2.6477177508269,2023-09-01,45,NA,NA,0,1,289,231,286.015079991949,310.817601207174,0.00790533008380571,308.360485473775,297.187782732862,NA,NA,4.98492000805084
"2405",2597,"2023-10-01","NY","HERKIMER",36043,215,0,0,215,0,215,0,NA,NA,NA,NA,9,1,10,2,48,60037,2.6477177508269,2023-10-01,46,NA,NA,0,1,215,163,215.381109390852,103.563864413478,0.00683935011899259,102.855554885079,159.118332137965,NA,NA,0.381109390851634
"2406",2657,"2023-11-01","NY","HERKIMER",36043,126,0,0,126,0,126,0,NA,NA,NA,NA,12,2,14,0,48,60037,2.6477177508269,2023-11-01,47,NA,NA,0,1,127,88,128.763436730736,375.09294895689,0.00810371844285386,372.053301308644,250.40836901969,NA,NA,2.76343673073606
"2407",2717,"2023-12-01","NY","HERKIMER",36043,178,0,0,178,0,178,0,NA,NA,NA,NA,16,10,26,1,48,60037,2.6477177508269,2023-12-01,48,NA,NA,0,1,177,130,176.226700498915,126.21303837993,0.00701999391518845,125.327023618486,150.7768620587,NA,NA,1.77329950108481
