"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","county_name","new_hosp","death"
"1523",2020-11-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,199,5,3,3,"Holt",40,5
"1524",2020-11-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,NA,NA,NA
"1525",2020-11-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,184,1,0,0,"Howard",12,2
"1526",2020-11-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,267,0,0,0,"Jefferson",50,2
"1527",2020-11-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,203,2,2,3,"Johnson",0,2
"1528",2020-11-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,227,1,0,0,"Kearney",11,1
"1529",2020-11-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,278,0,2,2,"Keith",18,3
"1530",2020-11-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,NA,NA,NA
"1531",2020-11-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,102,2,1,1,"Kimball",0,3
"1532",2020-11-01,NA,NA,31107,NA,NA,NA,NA,NA,NA,NA,160,1,0,1,"Knox",12,0
"1533",2020-11-01,NA,NA,31113,NA,NA,NA,NA,NA,NA,NA,37,0,0,0,NA,NA,NA
"1534",2020-11-01,NA,NA,31115,NA,NA,NA,NA,NA,NA,NA,23,0,0,0,NA,NA,NA
"1535",2020-11-01,NA,NA,31117,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA
"1536",2020-11-01,NA,NA,31121,NA,NA,NA,NA,NA,NA,NA,293,3,4,4,"Merrick",0,9
"1537",2020-11-01,NA,NA,31123,NA,NA,NA,NA,NA,NA,NA,215,4,1,3,"Morrill",60,5
"1538",2020-11-01,NA,NA,31125,NA,NA,NA,NA,NA,NA,NA,176,2,3,3,"Nance",0,3
"1539",2020-11-01,NA,NA,31127,NA,NA,NA,NA,NA,NA,NA,152,0,2,2,"Nemaha",0,3
"1540",2020-11-01,NA,NA,31129,NA,NA,NA,NA,NA,NA,NA,105,1,4,4,"Nuckolls",19,6
"1541",2020-11-01,NA,NA,31131,NA,NA,NA,NA,NA,NA,NA,425,0,3,3,"Otoe",0,4
"1542",2020-11-01,NA,NA,31133,NA,NA,NA,NA,NA,NA,NA,59,0,1,1,"Pawnee",0,2
"1543",2020-11-01,NA,NA,31135,NA,NA,NA,NA,NA,NA,NA,91,0,0,0,"Perkins",12,0
"1544",2020-11-01,NA,NA,31137,NA,NA,NA,NA,NA,NA,NA,228,2,4,4,"Phelps",103,5
"1545",2020-11-01,NA,NA,31139,NA,NA,NA,NA,NA,NA,NA,206,5,2,4,"Pierce",22,2
"1546",2020-11-01,NA,NA,31143,NA,NA,NA,NA,NA,NA,NA,114,4,2,4,"Polk",17,0
"1547",2020-11-01,NA,NA,31145,NA,NA,NA,NA,NA,NA,NA,304,3,3,4,"Red Willow",24,4
"1548",2020-11-01,NA,NA,31147,NA,NA,NA,NA,NA,NA,NA,242,2,3,4,"Richardson",28,4
"1549",2020-11-01,NA,NA,31149,NA,NA,NA,NA,NA,NA,NA,22,1,0,0,"Rock",0,1
"1550",2020-11-01,NA,NA,31151,NA,NA,NA,NA,NA,NA,NA,509,1,1,1,"Saline",11,3
"1551",2020-11-01,NA,NA,31159,NA,NA,NA,NA,NA,NA,NA,442,5,4,5,"Seward",14,10
"1552",2020-11-01,NA,NA,31161,NA,NA,NA,NA,NA,NA,NA,134,6,5,5,"Sheridan",39,6
"1553",2020-11-01,NA,NA,31163,NA,NA,NA,NA,NA,NA,NA,71,1,0,1,NA,NA,NA
"1554",2020-11-01,NA,NA,31165,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA,NA
"1555",2020-11-01,NA,NA,31167,NA,NA,NA,NA,NA,NA,NA,121,0,1,2,NA,NA,NA
"1556",2020-11-01,NA,NA,31169,NA,NA,NA,NA,NA,NA,NA,188,2,4,4,"Thayer",0,6
"1557",2020-11-01,NA,NA,31171,NA,NA,NA,NA,NA,NA,NA,17,0,0,0,NA,NA,NA
"1558",2020-11-01,NA,NA,31173,NA,NA,NA,NA,NA,NA,NA,197,1,1,1,"Thurston",30,0
"1559",2020-11-01,NA,NA,31175,NA,NA,NA,NA,NA,NA,NA,95,0,0,2,"Valley",20,0
"1560",2020-11-01,NA,NA,31179,NA,NA,NA,NA,NA,NA,NA,359,4,4,4,"Wayne",0,2
"1561",2020-11-01,NA,NA,31181,NA,NA,NA,NA,NA,NA,NA,110,3,1,1,"Webster",0,2
"1562",2020-11-01,NA,NA,31183,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,NA,NA,NA
"1563",2020-11-01,NA,NA,31185,NA,NA,NA,NA,NA,NA,NA,451,1,4,5,"York",38,5
"1564",2020-12-01,NA,NA,31003,NA,NA,NA,NA,NA,NA,NA,93,3,1,1,"Antelope",13,3
"1565",2020-12-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"1566",2020-12-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA,NA
"1567",2020-12-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"1568",2020-12-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,99,3,1,2,"Boone",20,1
"1569",2020-12-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,139,2,2,2,"Box Butte",14,0
"1570",2020-12-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,27,1,2,2,"Boyd",0,2
"1571",2020-12-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,43,1,0,0,"Brown",0,2
"1572",2020-12-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,88,8,5,5,"Burt",0,7
"1573",2020-12-01,NA,NA,31023,NA,NA,NA,NA,NA,NA,NA,132,4,2,2,"Butler",0,3
"1574",2020-12-01,NA,NA,31027,NA,NA,NA,NA,NA,NA,NA,151,8,7,7,NA,NA,NA
"1575",2020-12-01,NA,NA,31029,NA,NA,NA,NA,NA,NA,NA,100,0,1,1,"Chase",0,1
"1576",2020-12-01,NA,NA,31031,NA,NA,NA,NA,NA,NA,NA,61,0,0,1,"Cherry",15,1
"1577",2020-12-01,NA,NA,31033,NA,NA,NA,NA,NA,NA,NA,219,5,3,4,"Cheyenne",18,3
"1578",2020-12-01,NA,NA,31035,NA,NA,NA,NA,NA,NA,NA,155,4,6,7,NA,NA,NA
"1579",2020-12-01,NA,NA,31037,NA,NA,NA,NA,NA,NA,NA,127,6,4,4,"Colfax",0,8
"1580",2020-12-01,NA,NA,31039,NA,NA,NA,NA,NA,NA,NA,214,4,1,1,"Cuming",0,1
"1581",2020-12-01,NA,NA,31041,NA,NA,NA,NA,NA,NA,NA,155,4,0,0,"Custer",13,4
"1582",2020-12-01,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,80,5,1,1,"Dawes",13,1
"1583",2020-12-01,NA,NA,31049,NA,NA,NA,NA,NA,NA,NA,28,0,1,1,NA,NA,NA
"1584",2020-12-01,NA,NA,31051,NA,NA,NA,NA,NA,NA,NA,84,2,0,0,NA,NA,NA
"1585",2020-12-01,NA,NA,31057,NA,NA,NA,NA,NA,NA,NA,39,2,1,1,"Dundy",0,1
"1586",2020-12-01,NA,NA,31059,NA,NA,NA,NA,NA,NA,NA,70,3,4,4,"Fillmore",0,5
"1587",2020-12-01,NA,NA,31061,NA,NA,NA,NA,NA,NA,NA,38,0,0,0,"Franklin",0,2
"1588",2020-12-01,NA,NA,31063,NA,NA,NA,NA,NA,NA,NA,37,0,0,0,NA,NA,NA
"1589",2020-12-01,NA,NA,31065,NA,NA,NA,NA,NA,NA,NA,94,1,0,0,"Furnas",21,1
"1590",2020-12-01,NA,NA,31069,NA,NA,NA,NA,NA,NA,NA,14,0,1,1,"Garden",0,0
"1591",2020-12-01,NA,NA,31071,NA,NA,NA,NA,NA,NA,NA,21,1,0,0,NA,NA,NA
"1592",2020-12-01,NA,NA,31073,NA,NA,NA,NA,NA,NA,NA,51,2,1,1,NA,NA,NA
"1593",2020-12-01,NA,NA,31075,NA,NA,NA,NA,NA,NA,NA,4,2,0,0,NA,NA,NA
"1594",2020-12-01,NA,NA,31077,NA,NA,NA,NA,NA,NA,NA,54,2,3,3,NA,NA,NA
"1595",2020-12-01,NA,NA,31081,NA,NA,NA,NA,NA,NA,NA,155,2,3,4,"Hamilton",0,2
"1596",2020-12-01,NA,NA,31083,NA,NA,NA,NA,NA,NA,NA,41,0,0,0,"Harlan",0,2
"1597",2020-12-01,NA,NA,31085,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,NA,NA,NA
"1598",2020-12-01,NA,NA,31087,NA,NA,NA,NA,NA,NA,NA,77,1,0,0,NA,NA,NA
"1599",2020-12-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,148,3,2,2,"Holt",30,3
"1600",2020-12-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"1601",2020-12-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,118,7,4,5,"Howard",0,5
"1602",2020-12-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,186,1,2,2,"Jefferson",30,4
"1603",2020-12-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,223,3,0,0,"Johnson",0,1
"1604",2020-12-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,94,3,1,1,"Kearney",0,1
"1605",2020-12-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,186,2,1,1,"Keith",14,3
"1606",2020-12-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA,NA
"1607",2020-12-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,172,2,1,1,"Kimball",0,2
"1608",2020-12-01,NA,NA,31107,NA,NA,NA,NA,NA,NA,NA,230,3,3,3,"Knox",13,4
"1609",2020-12-01,NA,NA,31113,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,NA,NA,NA
"1610",2020-12-01,NA,NA,31115,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA
"1611",2020-12-01,NA,NA,31117,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,NA,NA
"1612",2020-12-01,NA,NA,31121,NA,NA,NA,NA,NA,NA,NA,126,7,1,1,"Merrick",0,6
"1613",2020-12-01,NA,NA,31123,NA,NA,NA,NA,NA,NA,NA,57,7,6,6,"Morrill",0,7
"1614",2020-12-01,NA,NA,31125,NA,NA,NA,NA,NA,NA,NA,59,7,2,2,"Nance",0,4
"1615",2020-12-01,NA,NA,31127,NA,NA,NA,NA,NA,NA,NA,155,10,11,12,"Nemaha",0,10
"1616",2020-12-01,NA,NA,31129,NA,NA,NA,NA,NA,NA,NA,85,0,6,8,"Nuckolls",14,6
"1617",2020-12-01,NA,NA,31131,NA,NA,NA,NA,NA,NA,NA,244,1,3,3,"Otoe",15,4
"1618",2020-12-01,NA,NA,31133,NA,NA,NA,NA,NA,NA,NA,66,1,2,2,"Pawnee",0,2
"1619",2020-12-01,NA,NA,31135,NA,NA,NA,NA,NA,NA,NA,88,1,0,0,"Perkins",0,0
"1620",2020-12-01,NA,NA,31137,NA,NA,NA,NA,NA,NA,NA,191,4,4,5,"Phelps",94,4
"1621",2020-12-01,NA,NA,31139,NA,NA,NA,NA,NA,NA,NA,101,5,1,1,"Pierce",16,2
"1622",2020-12-01,NA,NA,31143,NA,NA,NA,NA,NA,NA,NA,27,1,1,4,"Polk",0,1
"1623",2020-12-01,NA,NA,31145,NA,NA,NA,NA,NA,NA,NA,363,3,1,3,"Red Willow",106,3
"1624",2020-12-01,NA,NA,31147,NA,NA,NA,NA,NA,NA,NA,149,11,8,8,"Richardson",27,12
"1625",2020-12-01,NA,NA,31149,NA,NA,NA,NA,NA,NA,NA,18,0,1,1,"Rock",0,1
"1626",2020-12-01,NA,NA,31151,NA,NA,NA,NA,NA,NA,NA,254,0,0,0,"Saline",0,0
"1627",2020-12-01,NA,NA,31159,NA,NA,NA,NA,NA,NA,NA,266,11,4,4,"Seward",0,10
"1628",2020-12-01,NA,NA,31161,NA,NA,NA,NA,NA,NA,NA,104,5,6,6,"Sheridan",0,6
"1629",2020-12-01,NA,NA,31163,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,NA,NA,NA
"1630",2020-12-01,NA,NA,31165,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA
"1631",2020-12-01,NA,NA,31167,NA,NA,NA,NA,NA,NA,NA,107,8,5,6,NA,NA,NA
"1632",2020-12-01,NA,NA,31169,NA,NA,NA,NA,NA,NA,NA,123,1,3,3,"Thayer",0,3
"1633",2020-12-01,NA,NA,31171,NA,NA,NA,NA,NA,NA,NA,15,0,0,0,NA,NA,NA
"1634",2020-12-01,NA,NA,31173,NA,NA,NA,NA,NA,NA,NA,158,4,1,1,"Thurston",0,0
"1635",2020-12-01,NA,NA,31175,NA,NA,NA,NA,NA,NA,NA,60,2,0,0,"Valley",11,1
"1636",2020-12-01,NA,NA,31179,NA,NA,NA,NA,NA,NA,NA,145,1,3,4,"Wayne",13,1
"1637",2020-12-01,NA,NA,31181,NA,NA,NA,NA,NA,NA,NA,40,0,0,0,"Webster",0,1
"1638",2020-12-01,NA,NA,31183,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,NA,NA,NA
"1639",2020-12-01,NA,NA,31185,NA,NA,NA,NA,NA,NA,NA,239,4,2,2,"York",22,3
"1640",2021-01-01,NA,NA,31003,NA,NA,NA,NA,NA,NA,NA,34,2,2,2,"Antelope",0,2
"1641",2021-01-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA
"1642",2021-01-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"1643",2021-01-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"1644",2021-01-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,56,0,0,0,"Boone",0,1
"1645",2021-01-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,88,1,1,1,"Box Butte",0,1
"1646",2021-01-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,"Boyd",0,0
"1647",2021-01-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,5,0,1,1,"Brown",0,1
"1648",2021-01-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,59,1,1,1,"Burt",0,2
"1649",2021-01-01,NA,NA,31023,NA,NA,NA,NA,NA,NA,NA,54,2,0,0,"Butler",0,1
"1650",2021-01-01,NA,NA,31027,NA,NA,NA,NA,NA,NA,NA,104,1,6,6,NA,NA,NA
"1651",2021-01-01,NA,NA,31029,NA,NA,NA,NA,NA,NA,NA,65,0,0,0,"Chase",0,1
"1652",2021-01-01,NA,NA,31031,NA,NA,NA,NA,NA,NA,NA,12,2,0,0,"Cherry",0,1
"1653",2021-01-01,NA,NA,31033,NA,NA,NA,NA,NA,NA,NA,95,5,0,0,"Cheyenne",14,2
"1654",2021-01-01,NA,NA,31035,NA,NA,NA,NA,NA,NA,NA,87,3,2,2,NA,NA,NA
"1655",2021-01-01,NA,NA,31037,NA,NA,NA,NA,NA,NA,NA,83,2,0,0,"Colfax",0,1
"1656",2021-01-01,NA,NA,31039,NA,NA,NA,NA,NA,NA,NA,138,0,4,4,"Cuming",0,4
"1657",2021-01-01,NA,NA,31041,NA,NA,NA,NA,NA,NA,NA,133,3,0,1,"Custer",0,3
"1658",2021-01-01,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,84,0,0,0,"Dawes",0,0
"1659",2021-01-01,NA,NA,31049,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,NA,NA,NA
"1660",2021-01-01,NA,NA,31051,NA,NA,NA,NA,NA,NA,NA,46,2,1,1,NA,NA,NA
"1661",2021-01-01,NA,NA,31057,NA,NA,NA,NA,NA,NA,NA,53,0,0,0,"Dundy",0,0
"1662",2021-01-01,NA,NA,31059,NA,NA,NA,NA,NA,NA,NA,49,2,0,0,"Fillmore",0,1
"1663",2021-01-01,NA,NA,31061,NA,NA,NA,NA,NA,NA,NA,16,1,0,0,"Franklin",0,0
"1664",2021-01-01,NA,NA,31063,NA,NA,NA,NA,NA,NA,NA,33,0,0,0,NA,NA,NA
"1665",2021-01-01,NA,NA,31065,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,"Furnas",34,0
"1666",2021-01-01,NA,NA,31069,NA,NA,NA,NA,NA,NA,NA,14,1,0,0,"Garden",0,0
"1667",2021-01-01,NA,NA,31071,NA,NA,NA,NA,NA,NA,NA,15,-1,0,0,NA,NA,NA
"1668",2021-01-01,NA,NA,31073,NA,NA,NA,NA,NA,NA,NA,19,1,2,2,NA,NA,NA
"1669",2021-01-01,NA,NA,31075,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,NA,NA,NA
"1670",2021-01-01,NA,NA,31077,NA,NA,NA,NA,NA,NA,NA,23,0,0,0,NA,NA,NA
"1671",2021-01-01,NA,NA,31081,NA,NA,NA,NA,NA,NA,NA,144,0,0,0,"Hamilton",0,1
"1672",2021-01-01,NA,NA,31083,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,"Harlan",0,0
"1673",2021-01-01,NA,NA,31085,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"1674",2021-01-01,NA,NA,31087,NA,NA,NA,NA,NA,NA,NA,56,1,0,0,NA,NA,NA
"1675",2021-01-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,82,1,1,1,"Holt",0,1
"1676",2021-01-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA
"1677",2021-01-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,38,2,1,3,"Howard",0,1
"1678",2021-01-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,55,0,0,0,"Jefferson",0,1
"1679",2021-01-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,74,2,1,2,"Johnson",0,3
"1680",2021-01-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,54,0,1,1,"Kearney",0,1
"1681",2021-01-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,64,1,1,1,"Keith",13,3
"1682",2021-01-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA
"1683",2021-01-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,36,3,0,0,"Kimball",0,1
"1684",2021-01-01,NA,NA,31107,NA,NA,NA,NA,NA,NA,NA,131,4,4,4,"Knox",0,6
"1685",2021-01-01,NA,NA,31113,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"1686",2021-01-01,NA,NA,31115,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"1687",2021-01-01,NA,NA,31117,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,NA,NA,NA
"1688",2021-01-01,NA,NA,31121,NA,NA,NA,NA,NA,NA,NA,123,2,1,1,"Merrick",20,2
"1689",2021-01-01,NA,NA,31123,NA,NA,NA,NA,NA,NA,NA,43,4,1,2,"Morrill",0,1
"1690",2021-01-01,NA,NA,31125,NA,NA,NA,NA,NA,NA,NA,20,1,0,0,"Nance",0,0
"1691",2021-01-01,NA,NA,31127,NA,NA,NA,NA,NA,NA,NA,90,3,1,2,"Nemaha",17,2
"1692",2021-01-01,NA,NA,31129,NA,NA,NA,NA,NA,NA,NA,52,0,0,1,"Nuckolls",0,0
"1693",2021-01-01,NA,NA,31131,NA,NA,NA,NA,NA,NA,NA,200,2,2,2,"Otoe",0,4
"1694",2021-01-01,NA,NA,31133,NA,NA,NA,NA,NA,NA,NA,29,0,1,1,"Pawnee",0,1
"1695",2021-01-01,NA,NA,31135,NA,NA,NA,NA,NA,NA,NA,26,0,1,1,"Perkins",11,0
"1696",2021-01-01,NA,NA,31137,NA,NA,NA,NA,NA,NA,NA,128,0,0,0,"Phelps",0,0
"1697",2021-01-01,NA,NA,31139,NA,NA,NA,NA,NA,NA,NA,45,1,0,0,"Pierce",0,1
"1698",2021-01-01,NA,NA,31143,NA,NA,NA,NA,NA,NA,NA,31,0,0,0,"Polk",0,0
"1699",2021-01-01,NA,NA,31145,NA,NA,NA,NA,NA,NA,NA,189,4,4,4,"Red Willow",17,4
"1700",2021-01-01,NA,NA,31147,NA,NA,NA,NA,NA,NA,NA,79,0,0,0,"Richardson",0,4
"1701",2021-01-01,NA,NA,31149,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,"Rock",0,0
"1702",2021-01-01,NA,NA,31151,NA,NA,NA,NA,NA,NA,NA,127,0,0,0,"Saline",0,0
"1703",2021-01-01,NA,NA,31159,NA,NA,NA,NA,NA,NA,NA,122,6,1,2,"Seward",0,3
"1704",2021-01-01,NA,NA,31161,NA,NA,NA,NA,NA,NA,NA,50,3,5,5,"Sheridan",0,3
"1705",2021-01-01,NA,NA,31163,NA,NA,NA,NA,NA,NA,NA,21,0,0,0,NA,NA,NA
"1706",2021-01-01,NA,NA,31165,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,NA,NA
"1707",2021-01-01,NA,NA,31167,NA,NA,NA,NA,NA,NA,NA,33,0,0,0,NA,NA,NA
"1708",2021-01-01,NA,NA,31169,NA,NA,NA,NA,NA,NA,NA,72,0,0,0,"Thayer",11,0
"1709",2021-01-01,NA,NA,31171,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,NA,NA,NA
"1710",2021-01-01,NA,NA,31173,NA,NA,NA,NA,NA,NA,NA,78,0,2,2,"Thurston",0,2
"1711",2021-01-01,NA,NA,31175,NA,NA,NA,NA,NA,NA,NA,45,1,0,0,"Valley",0,0
"1712",2021-01-01,NA,NA,31179,NA,NA,NA,NA,NA,NA,NA,48,0,1,1,"Wayne",0,0
"1713",2021-01-01,NA,NA,31181,NA,NA,NA,NA,NA,NA,NA,30,2,0,0,"Webster",0,1
"1714",2021-01-01,NA,NA,31183,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,NA,NA
"1715",2021-01-01,NA,NA,31185,NA,NA,NA,NA,NA,NA,NA,149,2,0,0,"York",13,4
"1716",2021-02-01,NA,NA,31003,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,"Antelope",0,0
"1717",2021-02-01,NA,NA,31005,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA
"1718",2021-02-01,NA,NA,31007,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA
"1719",2021-02-01,NA,NA,31009,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA
"1720",2021-02-01,NA,NA,31011,NA,NA,NA,NA,NA,NA,NA,26,0,0,0,"Boone",0,0
"1721",2021-02-01,NA,NA,31013,NA,NA,NA,NA,NA,NA,NA,37,0,0,0,"Box Butte",0,0
"1722",2021-02-01,NA,NA,31015,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,"Boyd",0,0
"1723",2021-02-01,NA,NA,31017,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,"Brown",0,0
"1724",2021-02-01,NA,NA,31021,NA,NA,NA,NA,NA,NA,NA,41,1,0,0,"Burt",0,0
"1725",2021-02-01,NA,NA,31023,NA,NA,NA,NA,NA,NA,NA,40,0,0,0,"Butler",0,0
"1726",2021-02-01,NA,NA,31027,NA,NA,NA,NA,NA,NA,NA,78,0,0,1,NA,NA,NA
"1727",2021-02-01,NA,NA,31029,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,"Chase",0,0
"1728",2021-02-01,NA,NA,31031,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,"Cherry",0,0
"1729",2021-02-01,NA,NA,31033,NA,NA,NA,NA,NA,NA,NA,37,1,2,2,"Cheyenne",0,2
"1730",2021-02-01,NA,NA,31035,NA,NA,NA,NA,NA,NA,NA,15,0,1,1,NA,NA,NA
"1731",2021-02-01,NA,NA,31037,NA,NA,NA,NA,NA,NA,NA,23,0,0,0,"Colfax",0,0
"1732",2021-02-01,NA,NA,31039,NA,NA,NA,NA,NA,NA,NA,29,2,0,1,"Cuming",0,0
"1733",2021-02-01,NA,NA,31041,NA,NA,NA,NA,NA,NA,NA,59,0,0,0,"Custer",0,0
"1734",2021-02-01,NA,NA,31045,NA,NA,NA,NA,NA,NA,NA,67,0,0,0,"Dawes",0,0
"1735",2021-02-01,NA,NA,31049,NA,NA,NA,NA,NA,NA,NA,5,2,0,0,NA,NA,NA
"1736",2021-02-01,NA,NA,31051,NA,NA,NA,NA,NA,NA,NA,26,0,0,0,NA,NA,NA
"1737",2021-02-01,NA,NA,31057,NA,NA,NA,NA,NA,NA,NA,23,0,0,1,"Dundy",0,0
"1738",2021-02-01,NA,NA,31059,NA,NA,NA,NA,NA,NA,NA,14,1,0,0,"Fillmore",0,0
"1739",2021-02-01,NA,NA,31061,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,"Franklin",0,0
"1740",2021-02-01,NA,NA,31063,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,NA,NA
"1741",2021-02-01,NA,NA,31065,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,"Furnas",0,1
"1742",2021-02-01,NA,NA,31069,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,"Garden",0,0
"1743",2021-02-01,NA,NA,31071,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"1744",2021-02-01,NA,NA,31073,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"1745",2021-02-01,NA,NA,31075,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,NA,NA,NA
"1746",2021-02-01,NA,NA,31077,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA
"1747",2021-02-01,NA,NA,31081,NA,NA,NA,NA,NA,NA,NA,31,1,1,1,"Hamilton",0,1
"1748",2021-02-01,NA,NA,31083,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,"Harlan",0,0
"1749",2021-02-01,NA,NA,31085,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA
"1750",2021-02-01,NA,NA,31087,NA,NA,NA,NA,NA,NA,NA,17,1,0,0,NA,NA,NA
"1751",2021-02-01,NA,NA,31089,NA,NA,NA,NA,NA,NA,NA,32,1,1,1,"Holt",0,1
"1752",2021-02-01,NA,NA,31091,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA
"1753",2021-02-01,NA,NA,31093,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,"Howard",0,0
"1754",2021-02-01,NA,NA,31095,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,"Jefferson",0,1
"1755",2021-02-01,NA,NA,31097,NA,NA,NA,NA,NA,NA,NA,15,1,0,0,"Johnson",0,0
"1756",2021-02-01,NA,NA,31099,NA,NA,NA,NA,NA,NA,NA,24,1,0,0,"Kearney",0,0
"1757",2021-02-01,NA,NA,31101,NA,NA,NA,NA,NA,NA,NA,28,3,0,0,"Keith",0,0
"1758",2021-02-01,NA,NA,31103,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,NA,NA,NA
"1759",2021-02-01,NA,NA,31105,NA,NA,NA,NA,NA,NA,NA,29,1,0,0,"Kimball",0,0
