"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_primary","new_hosp_incidental","new_hosp_total","new_death_total"
"249",2020-06-01,"NY","SULLIVAN",36105,272,1,22,249,0,219,53,64,14,4,4,7,5,12,2
"250",2020-06-01,"NY","TIOGA",36107,71,2,7,62,0,66,5,13,3,1,1,NA,NA,NA,1
"251",2020-06-01,"NY","TOMPKINS",36109,44,0,3,41,0,31,13,13,0,0,0,0,0,0,0
"252",2020-06-01,"NY","ULSTER",36111,516,11,70,435,0,475,41,96,11,2,2,3,2,5,2
"253",2020-06-01,"NY","WARREN",36113,88,0,1,87,0,71,17,8,2,2,3,0,2,2,1
"254",2020-06-01,"NY","WASHINGTON",36115,28,3,7,18,0,26,2,11,1,0,0,NA,NA,NA,0
"255",2020-06-01,"NY","WAYNE",36117,261,0,44,217,0,251,10,55,0,0,0,4,4,8,0
"256",2020-06-01,"NY","WESTCHESTER",36119,8582,121,552,7909,0,7810,772,1357,54,54,69,231,49,280,57
"257",2020-06-01,"NY","WYOMING",36121,66,1,8,57,0,61,5,9,0,0,0,0,0,0,0
"258",2020-06-01,"NY","YATES",36123,42,0,5,37,0,0,42,7,0,0,0,0,0,0,0
"259",2020-07-01,"NY","ALBANY",36001,1097,15,365,717,0,1035,62,401,5,9,10,54,12,66,10
"260",2020-07-01,"NY","ALLEGANY",36003,111,1,5,105,0,94,17,15,1,0,0,0,0,0,0
"261",2020-07-01,"NY","BRONX",36005,2170,322,251,1597,0,205,1965,2128,84,38,50,140,190,330,35
"262",2020-07-01,"NY","BROOME",36007,628,26,307,295,0,560,68,321,6,17,18,20,16,36,15
"263",2020-07-01,"NY","CATTARAUGUS",36009,224,6,26,192,0,209,15,35,0,0,0,0,0,0,0
"264",2020-07-01,"NY","CAYUGA",36011,186,4,17,165,0,134,52,28,0,0,0,4,0,4,0
"265",2020-07-01,"NY","CHAUTAUQUA",36013,381,6,96,279,0,371,10,101,2,0,0,3,1,4,1
"266",2020-07-01,"NY","CHEMUNG",36015,290,1,20,269,0,204,86,22,1,0,0,0,0,0,0
"267",2020-07-01,"NY","CHENANGO",36017,103,2,34,67,0,85,18,61,1,1,1,0,0,0,0
"268",2020-07-01,"NY","CLINTON",36019,103,0,23,80,0,46,57,25,0,0,0,1,4,5,0
"269",2020-07-01,"NY","COLUMBIA",36021,132,9,46,77,0,126,6,52,0,0,0,10,3,13,0
"270",2020-07-01,"NY","CORTLAND",36023,167,0,32,135,0,152,15,44,0,0,0,0,0,0,0
"271",2020-07-01,"NY","DELAWARE",36025,50,1,10,39,0,47,3,11,0,0,0,0,0,0,0
"272",2020-07-01,"NY","DUTCHESS",36027,1029,9,143,877,0,786,243,283,2,4,6,20,14,34,3
"273",2020-07-01,"NY","ERIE",36029,2972,5,3,2964,33,2856,83,1200,35,18,22,91,62,153,24
"274",2020-07-01,"NY","ESSEX",36031,37,1,6,30,0,24,13,13,0,0,0,0,0,0,0
"275",2020-07-01,"NY","FRANKLIN",36033,77,1,8,68,0,48,29,20,0,0,0,1,1,2,1
"276",2020-07-01,"NY","FULTON",36035,85,0,22,63,0,82,3,19,0,2,2,0,0,0,2
"277",2020-07-01,"NY","GENESEE",36037,157,2,19,136,0,130,27,32,0,0,0,0,0,0,0
"278",2020-07-01,"NY","GREENE",36039,100,6,15,79,0,82,18,29,0,0,0,NA,NA,NA,0
"279",2020-07-01,"NY","HERKIMER",36043,194,6,56,132,0,163,31,80,1,3,4,0,0,0,2
"280",2020-07-01,"NY","JEFFERSON",36045,210,0,15,195,0,180,30,43,0,1,1,4,0,4,1
"281",2020-07-01,"NY","KINGS",36047,2866,411,342,2113,0,308,2558,2942,72,29,42,191,249,440,29
"282",2020-07-01,"NY","LEWIS",36049,28,0,5,23,0,15,13,4,0,0,0,1,1,2,0
"283",2020-07-01,"NY","LIVINGSTON",36051,107,1,40,66,0,102,5,36,0,0,0,0,0,0,0
"284",2020-07-01,"NY","MADISON",36053,143,2,26,115,0,137,6,41,0,2,2,5,0,5,2
"285",2020-07-01,"NY","MONROE",36055,2965,61,765,2139,0,2796,169,968,11,9,12,92,38,130,4
"286",2020-07-01,"NY","MONTGOMERY",36057,127,2,34,91,0,84,43,36,0,0,1,1,0,1,0
"287",2020-07-01,"NY","NASSAU",36059,10772,81,813,9878,0,8411,2361,1396,12,20,31,66,171,237,12
"288",2020-07-01,"NY","NEW YORK",36061,2023,203,211,1609,0,130,1893,2110,65,29,43,347,249,596,30
"289",2020-07-01,"NY","NIAGARA",36063,599,7,132,460,0,522,77,206,8,3,5,2,3,5,2
"290",2020-07-01,"NY","ONEIDA",36065,913,13,269,631,0,842,71,443,22,23,24,38,21,59,17
"291",2020-07-01,"NY","ONONDAGA",36067,1748,69,365,1314,0,1504,244,622,10,22,23,55,36,91,11
"292",2020-07-01,"NY","ONTARIO",36069,264,1,50,213,0,237,27,90,25,1,1,6,3,9,1
"293",2020-07-01,"NY","ORANGE",36071,665,20,260,385,0,617,48,359,11,4,4,10,27,37,3
"294",2020-07-01,"NY","ORLEANS",36073,14,1,9,4,0,14,0,12,3,0,2,0,0,0,0
"295",2020-07-01,"NY","OSWEGO",36075,232,0,43,189,0,228,4,44,0,0,0,0,0,0,0
"296",2020-07-01,"NY","OTSEGO",36077,89,2,21,66,0,25,64,28,0,0,0,7,9,16,0
"297",2020-07-01,"NY","PUTNAM",36079,222,8,81,133,0,217,5,95,0,0,0,1,3,4,0
"298",2020-07-01,"NY","QUEENS",36081,2648,346,313,1989,0,304,2344,2771,104,33,55,312,186,498,34
"299",2020-07-01,"NY","RENSSELAER",36083,251,36,165,50,0,217,34,171,2,2,3,18,0,18,2
"300",2020-07-01,"NY","RICHMOND",36085,669,65,83,521,0,32,637,693,19,8,10,85,66,151,4
"301",2020-07-01,"NY","ROCKLAND",36087,2154,5,98,2051,0,1194,960,274,1,3,5,35,4,39,1
"302",2020-07-01,"NY","SARATOGA",36091,604,10,1,593,0,314,290,166,3,0,0,13,0,13,0
"303",2020-07-01,"NY","SCHENECTADY",36093,470,10,163,297,0,451,19,223,0,2,2,8,1,9,3
"304",2020-07-01,"NY","SCHOHARIE",36095,33,0,6,27,0,27,6,10,0,0,0,0,0,0,0
"305",2020-07-01,"NY","SENECA",36099,14,1,9,4,0,14,0,15,3,0,0,NA,NA,NA,0
"306",2020-07-01,"NY","ST. LAWRENCE",36089,160,4,28,128,0,137,23,41,2,1,1,6,0,6,1
"307",2020-07-01,"NY","STEUBEN",36101,177,1,29,147,0,171,6,24,1,0,0,0,0,0,10
"308",2020-07-01,"NY","SUFFOLK",36103,9116,131,1149,7836,0,6380,2736,1839,15,15,27,218,67,285,16
"309",2020-07-01,"NY","SULLIVAN",36105,159,3,9,147,0,110,49,29,3,2,2,1,1,2,1
"310",2020-07-01,"NY","TIOGA",36107,104,2,20,82,0,79,25,44,0,0,0,NA,NA,NA,1
"311",2020-07-01,"NY","TOMPKINS",36109,111,0,36,75,0,98,13,51,0,0,1,3,0,3,0
"312",2020-07-01,"NY","ULSTER",36111,493,4,196,293,0,456,37,240,6,0,0,5,2,7,0
"313",2020-07-01,"NY","WARREN",36113,141,0,1,140,0,87,54,37,3,0,0,6,0,6,0
"314",2020-07-01,"NY","WASHINGTON",36115,37,0,4,33,0,24,13,8,0,0,1,NA,NA,NA,0
"315",2020-07-01,"NY","WAYNE",36117,181,2,43,136,0,180,1,75,0,0,0,3,0,3,0
"316",2020-07-01,"NY","WESTCHESTER",36119,6781,114,610,6057,0,6270,511,1095,20,16,26,192,31,223,20
"317",2020-07-01,"NY","WYOMING",36121,97,0,12,85,0,37,60,17,0,0,0,0,0,0,0
"318",2020-07-01,"NY","YATES",36123,29,1,9,19,0,0,29,7,1,0,0,0,0,0,0
"319",2020-08-01,"NY","ALBANY",36001,842,31,192,619,0,781,61,267,7,8,9,44,4,48,7
"320",2020-08-01,"NY","ALLEGANY",36003,102,1,9,92,0,85,17,15,0,0,0,1,0,1,0
"321",2020-08-01,"NY","BRONX",36005,1811,268,249,1294,0,211,1600,1884,53,14,29,123,113,236,10
"322",2020-08-01,"NY","BROOME",36007,513,21,201,291,0,448,65,270,5,10,12,23,21,44,12
"323",2020-08-01,"NY","CATTARAUGUS",36009,197,6,38,153,0,190,7,47,0,0,0,2,0,2,0
"324",2020-08-01,"NY","CAYUGA",36011,133,0,14,119,0,129,4,35,0,0,0,3,0,3,0
"325",2020-08-01,"NY","CHAUTAUQUA",36013,434,4,187,243,0,423,11,166,0,0,0,12,4,16,0
"326",2020-08-01,"NY","CHEMUNG",36015,249,2,36,211,0,238,11,40,0,0,0,0,0,0,0
"327",2020-08-01,"NY","CHENANGO",36017,64,2,9,53,0,60,4,21,1,0,0,1,0,1,0
"328",2020-08-01,"NY","CLINTON",36019,41,1,7,33,0,22,19,24,1,1,2,3,2,5,2
"329",2020-08-01,"NY","COLUMBIA",36021,89,2,24,63,0,82,7,53,0,0,0,7,0,7,0
"330",2020-08-01,"NY","CORTLAND",36023,87,0,7,80,0,71,16,9,0,0,0,0,0,0,0
"331",2020-08-01,"NY","DELAWARE",36025,42,1,9,32,0,38,4,13,0,0,0,0,0,0,0
"332",2020-08-01,"NY","DUTCHESS",36027,860,14,178,668,0,662,198,375,0,1,1,23,4,27,0
"333",2020-08-01,"NY","ERIE",36029,2670,0,75,2595,36,2595,39,1380,9,16,17,63,54,117,14
"334",2020-08-01,"NY","ESSEX",36031,73,2,15,56,0,44,29,74,0,3,3,0,0,0,5
"335",2020-08-01,"NY","FRANKLIN",36033,32,0,3,29,0,28,4,8,0,0,0,0,0,0,0
"336",2020-08-01,"NY","FULTON",36035,104,1,21,82,0,98,6,36,0,0,0,0,0,0,0
"337",2020-08-01,"NY","GENESEE",36037,126,4,13,109,0,91,35,25,0,0,0,1,0,1,0
"338",2020-08-01,"NY","GREENE",36039,71,7,18,46,0,70,1,18,0,0,0,NA,NA,NA,0
"339",2020-08-01,"NY","HERKIMER",36043,128,1,19,108,0,108,20,58,0,4,6,0,0,0,5
"340",2020-08-01,"NY","JEFFERSON",36045,118,1,0,117,0,76,42,21,0,0,0,2,0,2,0
"341",2020-08-01,"NY","KINGS",36047,2516,332,433,1751,0,384,2132,2522,53,15,21,120,158,278,8
"342",2020-08-01,"NY","LEWIS",36049,45,0,14,31,0,28,17,15,0,0,0,0,0,0,0
"343",2020-08-01,"NY","LIVINGSTON",36051,98,2,17,79,0,95,3,18,0,0,0,1,1,2,2
"344",2020-08-01,"NY","MADISON",36053,209,6,67,136,0,171,38,63,0,0,0,6,0,6,0
"345",2020-08-01,"NY","MONROE",36055,2369,43,563,1763,0,2223,146,742,12,10,15,59,31,90,9
"346",2020-08-01,"NY","MONTGOMERY",36057,109,5,34,70,0,83,26,52,0,3,3,4,0,4,3
"347",2020-08-01,"NY","NASSAU",36059,7160,65,779,6316,0,5492,1668,1474,4,8,14,82,118,200,5
"348",2020-08-01,"NY","NEW YORK",36061,1403,129,238,1036,0,136,1267,1437,26,23,30,222,177,399,28
"349",2020-08-01,"NY","NIAGARA",36063,455,9,87,359,0,404,51,178,5,1,1,7,5,12,0
"350",2020-08-01,"NY","ONEIDA",36065,629,14,135,480,0,583,46,204,8,3,6,15,10,25,3
"351",2020-08-01,"NY","ONONDAGA",36067,1404,34,280,1090,0,1232,172,428,10,8,12,27,16,43,7
"352",2020-08-01,"NY","ONTARIO",36069,265,3,46,216,0,235,30,42,1,0,0,11,2,13,0
"353",2020-08-01,"NY","ORANGE",36071,483,21,287,175,0,433,50,351,5,2,3,0,22,22,2
"354",2020-08-01,"NY","ORLEANS",36073,11,0,8,3,0,11,0,13,0,0,0,0,0,0,0
"355",2020-08-01,"NY","OSWEGO",36075,214,1,61,152,0,211,3,62,0,0,0,0,1,1,0
"356",2020-08-01,"NY","OTSEGO",36077,306,0,138,168,0,274,32,32,0,1,1,2,1,3,0
"357",2020-08-01,"NY","PUTNAM",36079,132,4,66,62,0,128,4,80,0,1,1,6,0,6,1
"358",2020-08-01,"NY","QUEENS",36081,2050,274,321,1455,0,254,1796,2070,53,19,23,234,121,355,16
"359",2020-08-01,"NY","RENSSELAER",36083,131,6,77,48,0,118,13,114,10,4,4,9,2,11,6
"360",2020-08-01,"NY","RICHMOND",36085,475,49,79,347,0,17,458,444,6,5,5,43,35,78,5
"361",2020-08-01,"NY","ROCKLAND",36087,1456,9,192,1255,0,843,613,391,1,1,1,21,10,31,0
"362",2020-08-01,"NY","SARATOGA",36091,438,4,4,430,0,178,260,129,0,0,0,8,0,8,0
"363",2020-08-01,"NY","SCHENECTADY",36093,550,24,192,334,0,533,17,240,8,3,3,13,5,18,5
"364",2020-08-01,"NY","SCHOHARIE",36095,38,1,2,35,0,35,3,1,0,0,0,0,1,1,0
"365",2020-08-01,"NY","SENECA",36099,13,6,5,2,0,12,1,16,0,0,0,NA,NA,NA,0
"366",2020-08-01,"NY","ST. LAWRENCE",36089,150,2,27,121,0,143,7,15,0,0,0,2,0,2,0
"367",2020-08-01,"NY","STEUBEN",36101,170,0,26,144,0,155,15,25,0,0,0,4,0,4,0
"368",2020-08-01,"NY","SUFFOLK",36103,6223,81,813,5329,0,4199,2024,1596,6,8,15,166,42,208,5
"369",2020-08-01,"NY","SULLIVAN",36105,142,1,18,123,0,105,37,49,0,0,0,2,2,4,0
"370",2020-08-01,"NY","TIOGA",36107,73,1,11,61,0,71,2,22,1,0,0,NA,NA,NA,0
"371",2020-08-01,"NY","TOMPKINS",36109,169,1,65,103,0,154,15,37,0,0,0,0,0,0,0
"372",2020-08-01,"NY","ULSTER",36111,402,5,110,287,0,373,29,154,3,1,1,4,0,4,1
"373",2020-08-01,"NY","WARREN",36113,99,0,0,99,0,78,21,21,0,0,0,4,0,4,0
"374",2020-08-01,"NY","WASHINGTON",36115,33,1,1,31,0,32,1,13,0,0,0,NA,NA,NA,0
"375",2020-08-01,"NY","WAYNE",36117,154,1,30,123,0,118,36,35,2,0,0,1,1,2,0
"376",2020-08-01,"NY","WESTCHESTER",36119,4494,90,547,3857,0,4136,358,1051,6,10,14,142,30,172,6
"377",2020-08-01,"NY","WYOMING",36121,60,0,3,57,0,57,3,14,0,0,0,1,1,2,0
"378",2020-08-01,"NY","YATES",36123,13,1,3,9,0,0,13,9,0,1,1,0,0,0,0
"379",2020-09-01,"NY","ALBANY",36001,1006,14,363,629,0,934,72,350,1,2,3,19,8,27,1
"380",2020-09-01,"NY","ALLEGANY",36003,131,4,23,104,0,103,28,25,3,0,0,0,0,0,0
"381",2020-09-01,"NY","BRONX",36005,1790,198,197,1395,0,50,1740,1568,43,17,25,71,107,178,14
"382",2020-09-01,"NY","BROOME",36007,1174,22,639,513,0,1105,69,366,16,4,5,13,13,26,5
"383",2020-09-01,"NY","CATTARAUGUS",36009,232,8,36,188,0,200,32,71,2,3,3,3,2,5,3
"384",2020-09-01,"NY","CAYUGA",36011,211,1,11,199,0,181,30,42,0,0,0,2,0,2,0
"385",2020-09-01,"NY","CHAUTAUQUA",36013,474,7,140,327,0,446,28,196,0,0,0,6,0,6,0
"386",2020-09-01,"NY","CHEMUNG",36015,725,13,156,556,0,612,113,307,2,3,3,11,2,13,3
"387",2020-09-01,"NY","CHENANGO",36017,81,2,15,64,0,51,30,25,0,0,0,0,0,0,0
"388",2020-09-01,"NY","CLINTON",36019,61,4,11,46,0,41,20,12,0,0,0,1,2,3,0
"389",2020-09-01,"NY","COLUMBIA",36021,73,3,22,48,0,71,2,26,10,0,0,1,1,2,0
"390",2020-09-01,"NY","CORTLAND",36023,294,2,167,125,0,280,14,84,1,0,0,0,0,0,0
"391",2020-09-01,"NY","DELAWARE",36025,74,1,8,65,0,30,44,21,1,1,1,0,0,0,0
"392",2020-09-01,"NY","DUTCHESS",36027,543,12,75,456,0,423,120,272,3,2,2,14,4,18,2
"393",2020-09-01,"NY","ERIE",36029,2972,4,182,2786,45,2880,47,1628,15,13,17,75,58,133,21
"394",2020-09-01,"NY","ESSEX",36031,35,0,8,27,0,13,22,40,14,3,6,1,0,1,8
"395",2020-09-01,"NY","FRANKLIN",36033,49,0,7,42,0,11,38,8,1,0,0,1,0,1,0
"396",2020-09-01,"NY","FULTON",36035,98,4,27,67,0,88,10,28,4,0,0,0,2,2,0
"397",2020-09-01,"NY","GENESEE",36037,164,2,28,134,0,129,35,35,1,0,0,3,2,5,0
"398",2020-09-01,"NY","GREENE",36039,62,1,22,39,0,55,7,18,0,0,0,NA,NA,NA,0
"399",2020-09-01,"NY","HERKIMER",36043,167,3,25,139,0,125,42,41,6,0,0,0,1,1,0
"400",2020-09-01,"NY","JEFFERSON",36045,115,2,7,106,0,92,23,22,1,0,0,1,0,1,0
"401",2020-09-01,"NY","KINGS",36047,5165,461,757,3947,27,551,4587,4001,40,23,29,164,118,282,17
"402",2020-09-01,"NY","LEWIS",36049,28,0,1,27,0,17,11,1,5,0,1,0,0,0,0
"403",2020-09-01,"NY","LIVINGSTON",36051,142,0,29,113,0,79,63,25,0,0,0,1,2,3,0
"404",2020-09-01,"NY","MADISON",36053,109,3,13,93,0,105,4,36,0,0,0,0,0,0,0
"405",2020-09-01,"NY","MONROE",36055,2165,51,471,1643,0,2006,159,633,0,3,6,45,31,76,3
"406",2020-09-01,"NY","MONTGOMERY",36057,72,4,18,50,0,53,19,29,5,0,0,5,1,6,0
"407",2020-09-01,"NY","NASSAU",36059,5345,55,1083,4207,0,4126,1219,2180,3,8,10,82,86,168,6
"408",2020-09-01,"NY","NEW YORK",36061,1968,117,181,1670,0,45,1923,1517,9,19,21,226,119,345,18
"409",2020-09-01,"NY","NIAGARA",36063,537,5,145,387,0,465,72,170,0,0,1,1,3,4,0
"410",2020-09-01,"NY","ONEIDA",36065,584,11,105,468,0,545,39,162,3,3,4,7,15,22,3
"411",2020-09-01,"NY","ONONDAGA",36067,1310,19,333,958,0,1121,189,532,1,3,5,26,25,51,3
"412",2020-09-01,"NY","ONTARIO",36069,260,7,70,183,0,236,24,84,0,0,0,6,1,7,0
"413",2020-09-01,"NY","ORANGE",36071,961,39,685,237,0,923,38,710,4,7,9,29,18,47,6
"414",2020-09-01,"NY","ORLEANS",36073,28,1,25,2,0,27,1,30,1,0,0,0,0,0,0
"415",2020-09-01,"NY","OSWEGO",36075,449,7,208,234,0,435,14,200,0,0,0,4,0,4,0
"416",2020-09-01,"NY","OTSEGO",36077,252,1,100,151,0,191,61,197,0,1,1,6,3,9,0
"417",2020-09-01,"NY","PUTNAM",36079,138,3,114,21,0,109,29,116,0,1,1,4,0,4,0
"418",2020-09-01,"NY","QUEENS",36081,3007,269,358,2380,0,167,2840,2493,31,14,18,200,42,242,15
"419",2020-09-01,"NY","RENSSELAER",36083,123,10,72,41,0,84,39,81,2,1,1,4,0,4,2
"420",2020-09-01,"NY","RICHMOND",36085,787,55,105,627,0,37,750,715,3,4,6,49,6,55,1
"421",2020-09-01,"NY","ROCKLAND",36087,2214,33,662,1519,0,1489,725,1197,1,3,4,42,3,45,2
"422",2020-09-01,"NY","SARATOGA",36091,455,11,0,444,0,221,234,222,0,0,0,9,1,10,0
"423",2020-09-01,"NY","SCHENECTADY",36093,469,7,97,365,0,435,34,147,3,2,3,6,1,7,3
"424",2020-09-01,"NY","SCHOHARIE",36095,42,1,10,31,0,24,18,16,2,0,0,0,0,0,0
"425",2020-09-01,"NY","SENECA",36099,11,1,6,4,0,0,11,7,0,0,0,NA,NA,NA,0
"426",2020-09-01,"NY","ST. LAWRENCE",36089,159,1,26,132,0,78,81,52,0,0,0,6,0,6,0
"427",2020-09-01,"NY","STEUBEN",36101,426,11,163,252,0,381,45,138,1,4,8,9,9,18,4
"428",2020-09-01,"NY","SUFFOLK",36103,4930,61,874,3995,0,3386,1544,1697,13,13,17,131,20,151,12
"429",2020-09-01,"NY","SULLIVAN",36105,145,4,60,81,0,125,20,75,0,0,0,3,4,7,0
"430",2020-09-01,"NY","TIOGA",36107,141,2,27,112,0,128,13,40,0,0,0,NA,NA,NA,0
"431",2020-09-01,"NY","TOMPKINS",36109,234,3,119,112,0,215,19,156,0,0,0,2,0,2,0
"432",2020-09-01,"NY","ULSTER",36111,301,11,92,198,0,282,19,105,1,2,2,10,1,11,2
"433",2020-09-01,"NY","WARREN",36113,169,0,0,169,0,151,18,70,0,2,2,2,1,3,0
"434",2020-09-01,"NY","WASHINGTON",36115,53,2,7,44,0,51,2,35,0,0,0,NA,NA,NA,0
"435",2020-09-01,"NY","WAYNE",36117,206,2,30,174,0,181,25,43,0,0,0,3,0,3,0
"436",2020-09-01,"NY","WESTCHESTER",36119,3260,82,716,2462,0,2984,276,1255,5,3,5,105,23,128,5
"437",2020-09-01,"NY","WYOMING",36121,327,1,9,317,0,54,273,11,0,0,0,0,0,0,0
"438",2020-09-01,"NY","YATES",36123,42,1,3,38,0,12,30,2,0,0,0,0,0,0,0
"439",2020-10-01,"NY","ALBANY",36001,1345,30,308,1007,0,1227,118,605,6,7,9,82,21,103,11
"440",2020-10-01,"NY","ALLEGANY",36003,358,15,73,270,0,320,38,228,10,9,10,14,6,20,11
"441",2020-10-01,"NY","BRONX",36005,3372,301,174,2897,0,17,3355,3009,43,17,20,97,133,230,13
"442",2020-10-01,"NY","BROOME",36007,2341,52,1137,1152,0,2206,135,2037,19,26,31,82,118,200,24
"443",2020-10-01,"NY","CATTARAUGUS",36009,419,11,88,320,0,394,25,260,11,11,11,33,6,39,11
"444",2020-10-01,"NY","CAYUGA",36011,462,1,2,459,0,373,89,218,1,0,0,13,1,14,1
"445",2020-10-01,"NY","CHAUTAUQUA",36013,600,19,158,423,0,563,37,404,5,2,2,52,1,53,0
"446",2020-10-01,"NY","CHEMUNG",36015,1886,12,292,1582,0,1212,674,1316,12,17,17,84,8,92,17
"447",2020-10-01,"NY","CHENANGO",36017,271,12,87,172,0,223,48,166,0,0,0,3,4,7,0
"448",2020-10-01,"NY","CLINTON",36019,272,2,45,225,0,105,167,101,0,0,0,8,3,11,0
"449",2020-10-01,"NY","COLUMBIA",36021,257,39,101,117,0,204,53,134,4,4,4,28,1,29,4
"450",2020-10-01,"NY","CORTLAND",36023,659,3,385,271,0,619,40,400,0,0,0,4,0,4,0
"451",2020-10-01,"NY","DELAWARE",36025,90,3,18,69,0,38,52,51,2,0,0,1,0,1,0
"452",2020-10-01,"NY","DUTCHESS",36027,896,16,157,723,0,740,156,410,9,4,5,38,4,42,5
"453",2020-10-01,"NY","ERIE",36029,2918,4,48,2866,46,2858,14,1914,24,35,38,84,58,142,27
"454",2020-10-01,"NY","ESSEX",36031,55,0,9,46,0,23,32,34,0,0,0,3,0,3,0
"455",2020-10-01,"NY","FRANKLIN",36033,353,1,4,348,0,41,312,20,0,0,0,2,1,3,0
"456",2020-10-01,"NY","FULTON",36035,135,2,10,123,0,90,45,26,0,0,0,1,0,1,0
"457",2020-10-01,"NY","GENESEE",36037,259,5,24,230,0,224,35,77,0,0,0,5,0,5,0
"458",2020-10-01,"NY","GREENE",36039,345,14,34,297,0,126,219,190,0,0,0,NA,NA,NA,0
"459",2020-10-01,"NY","HERKIMER",36043,212,1,24,187,0,145,67,58,0,0,0,0,0,0,0
"460",2020-10-01,"NY","JEFFERSON",36045,205,0,13,192,0,139,66,48,0,0,0,5,0,5,0
"461",2020-10-01,"NY","KINGS",36047,7556,726,590,6240,44,405,7107,7603,70,35,41,366,211,577,35
"462",2020-10-01,"NY","LEWIS",36049,168,7,50,111,0,143,25,96,0,0,0,5,0,5,0
"463",2020-10-01,"NY","LIVINGSTON",36051,233,3,86,144,0,231,2,124,0,0,0,2,5,7,0
"464",2020-10-01,"NY","MADISON",36053,215,1,50,164,0,192,23,88,0,0,0,4,0,4,0
"465",2020-10-01,"NY","MONROE",36055,3456,53,854,2549,0,3261,195,1512,11,8,11,91,57,148,4
"466",2020-10-01,"NY","MONTGOMERY",36057,118,3,33,82,0,92,26,38,0,0,0,0,0,0,0
"467",2020-10-01,"NY","NASSAU",36059,6874,41,1066,5767,0,5266,1608,3301,15,19,22,141,100,241,14
"468",2020-10-01,"NY","NEW YORK",36061,3392,220,210,2962,0,32,3360,3075,19,34,42,338,258,596,32
"469",2020-10-01,"NY","NIAGARA",36063,757,12,164,581,0,659,98,336,1,0,2,2,2,4,1
"470",2020-10-01,"NY","ONEIDA",36065,953,14,152,787,0,793,160,395,6,6,8,23,8,31,6
"471",2020-10-01,"NY","ONONDAGA",36067,2302,24,596,1682,0,1949,353,1272,7,5,6,60,43,103,4
"472",2020-10-01,"NY","ONTARIO",36069,443,7,127,309,0,371,72,226,0,2,4,25,5,30,2
"473",2020-10-01,"NY","ORANGE",36071,1618,74,1084,460,0,1573,45,1690,9,8,9,68,49,117,10
"474",2020-10-01,"NY","ORLEANS",36073,83,2,58,23,0,82,1,77,0,0,0,0,0,0,0
"475",2020-10-01,"NY","OSWEGO",36075,345,4,79,262,0,339,6,141,1,1,1,5,0,5,1
"476",2020-10-01,"NY","OTSEGO",36077,164,1,31,132,0,115,49,74,0,1,1,2,3,5,1
"477",2020-10-01,"NY","PUTNAM",36079,239,17,172,50,0,226,13,228,1,0,0,8,0,8,1
"478",2020-10-01,"NY","QUEENS",36081,5584,465,305,4814,0,106,5478,5228,42,26,31,286,45,331,20
"479",2020-10-01,"NY","RENSSELAER",36083,243,24,141,78,0,233,10,197,1,1,2,15,3,18,0
"480",2020-10-01,"NY","RICHMOND",36085,1829,136,110,1583,0,12,1817,1611,10,13,15,84,16,100,10
"481",2020-10-01,"NY","ROCKLAND",36087,2717,43,485,2189,0,1637,1080,2740,4,7,9,101,10,111,2
"482",2020-10-01,"NY","SARATOGA",36091,799,17,0,782,0,515,284,339,0,1,1,11,0,11,1
"483",2020-10-01,"NY","SCHENECTADY",36093,537,14,89,434,0,507,30,191,2,2,2,12,3,15,2
"484",2020-10-01,"NY","SCHOHARIE",36095,75,0,17,58,0,54,21,29,0,0,0,2,0,2,0
"485",2020-10-01,"NY","SENECA",36099,12,1,8,3,0,0,12,41,0,0,0,NA,NA,NA,0
"486",2020-10-01,"NY","ST. LAWRENCE",36089,372,4,35,333,0,129,243,88,0,0,0,7,0,7,0
"487",2020-10-01,"NY","STEUBEN",36101,815,18,324,473,0,777,38,605,27,21,22,33,22,55,26
"488",2020-10-01,"NY","SUFFOLK",36103,7055,73,1063,5919,0,4845,2210,2881,6,11,16,149,12,161,6
"489",2020-10-01,"NY","SULLIVAN",36105,276,5,110,161,0,217,59,210,0,2,3,3,2,5,1
"490",2020-10-01,"NY","TIOGA",36107,505,14,63,428,0,470,35,440,8,2,7,NA,NA,NA,7
"491",2020-10-01,"NY","TOMPKINS",36109,277,3,131,143,0,244,33,229,0,1,1,14,0,14,1
"492",2020-10-01,"NY","ULSTER",36111,515,10,131,374,0,470,45,267,0,1,2,17,1,18,2
"493",2020-10-01,"NY","WARREN",36113,145,0,1,144,0,127,18,76,0,0,0,2,1,3,0
"494",2020-10-01,"NY","WASHINGTON",36115,69,7,3,59,0,66,3,45,0,0,0,NA,NA,NA,0
"495",2020-10-01,"NY","WAYNE",36117,342,5,84,253,0,316,26,227,0,1,1,19,1,20,1
"496",2020-10-01,"NY","WESTCHESTER",36119,5057,97,981,3979,0,4770,287,2561,17,23,29,172,31,203,19
"497",2020-10-01,"NY","WYOMING",36121,145,0,35,110,0,124,21,62,0,0,0,13,0,13,0
"498",2020-10-01,"NY","YATES",36123,136,1,73,62,0,62,74,68,0,0,0,3,0,3,0
"499",2020-11-01,"NY","ALBANY",36001,2823,16,18,2789,0,2407,416,2091,8,31,37,220,40,260,32
"500",2020-11-01,"NY","ALLEGANY",36003,502,0,11,491,0,478,24,700,40,38,39,30,10,40,37
